species,disp,island,site,fence,numalive,date,observer,dataentry,dateenter,uniqueidsppfence,canopydate,north,east,south,west,avgcover,avgopen,doubleplant,plantdt,dist,soil,numseedplant,DDsurvival_notes,bird,age,centavgopen,Freq,area,dens_100m,seedsize,se_size,sd_size,n,regdens,se_abund.x,disp.y,regdenswd,se_abund.y
premna,yes,saipan,mtr1,B2,1,7/7/11,JD,KW,2-May-13,mtr1B2premna,5-Jul-11,88,87,90,87,88,12,yes,12/23/10,near,mix,10,planted in fence that used to have papaya,yes,196,2.878630705,15,3600,41.66666667,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,saipan,mtr1,B4,3,7/7/11,JD,KW,2-May-13,mtr1B4premna,5-Jul-11,86,92,92,90,90,10,yes,12/23/10,near,mix,10,premna added to fence that used to have papaya,yes,196,0.878630705,15,3600,41.66666667,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,saipan,mtr1,C3,6,7/7/11,JD,KW,2-May-13,mtr1C3premna,5-Jul-11,82,89,89,90,87.5,12.5,no,12/23/10,far,soil,10,NA,yes,196,3.378630705,15,3600,41.66666667,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,saipan,mtr1,D1A,5,7/7/11,JD,KW,2-May-13,mtr1D1Apremna,5-Jul-11,88,93,93,90,91,9,yes,12/23/10,near,mix,10,"may be same fence as D1a, which had papaya and was replanted with premna; 7/4/11: Jonnie confirmed D1XA is Premna; 10dec12: hsr changed trapnum from xa to a",yes,196,-0.121369295,15,3600,41.66666667,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,saipan,mtr1,D2,0,7/7/11,JD,KW,2-May-13,mtr1D2premna,5-Jul-11,78,87,95,90,87.5,12.5,no,12/23/10,far,mix,10,NA,yes,196,3.378630705,15,3600,41.66666667,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,saipan,mtr1,S2,4,7/7/11,JD,KW,2-May-13,mtr1S2premna,5-Jul-11,94,95,93,92,93.5,6.5,no,12/23/10,far,soil,10,NA,yes,196,-2.621369295,15,3600,41.66666667,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,saipan,mtr1,S4,1,7/7/11,JD,KW,2-May-13,mtr1S4premna,5-Jul-11,90,94,90,87,90.25,9.75,no,12/23/10,near,mix,10,NA,yes,196,0.628630705,15,3600,41.66666667,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,chig,A2,0,7/11/11,MC,KW,2-May-13,chigA2premna,NA,NA,NA,NA,NA,NA,NA,no,12/12/10,far,karst,10,NA,yes,211,NA,8,3600,22.22222222,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,chig,C1,0,7/11/11,MC,KW,2-May-13,chigC1premna,NA,NA,NA,NA,NA,NA,NA,no,12/12/10,far,soil,10,NA,yes,211,NA,8,3600,22.22222222,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,chig,C3,3,7/11/11,MC,KW,2-May-13,chigC3premna,NA,NA,NA,NA,NA,NA,NA,no,12/12/10,near,karst,10,NA,yes,211,NA,8,3600,22.22222222,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,chig,C4A,3,7/11/11,MC,KW,2-May-13,chigC4Apremna,NA,NA,NA,NA,NA,NA,NA,no,12/12/10,far,mix,10,10dec12: hsr changed trapnum from x to a,yes,211,NA,8,3600,22.22222222,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,chig,D0,0,7/11/11,MC,KW,2-May-13,chigD0premna,NA,NA,NA,NA,NA,NA,NA,no,12/12/10,near,soil,10,NA,yes,211,NA,8,3600,22.22222222,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,chig,D0B,0,7/11/11,MC,KW,2-May-13,chigD0Bpremna,NA,NA,NA,NA,NA,NA,NA,no,12/12/10,near,soil,10,10dec12: hsr changed trapnum from D0x to D0b based on seedling id database,yes,211,NA,8,3600,22.22222222,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,chig,E4A,3,7/11/11,MC,KW,2-May-13,chigE4Apremna,NA,NA,NA,NA,NA,NA,NA,no,12/12/10,far,mix,10,10dec12: hsr changed trapnum from x to a,yes,211,NA,8,3600,22.22222222,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,chig,S5,0,7/11/11,MC,KW,2-May-13,chigS5premna,NA,NA,NA,NA,NA,NA,NA,no,12/12/10,near,soil,10,NA,yes,211,NA,8,3600,22.22222222,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,japc,A1A,0,7/15/11,MC,KW,2-May-13,japcA1Apremna,25-May-11,95,94,93,96,94.5,5.5,no,12/13/10,near,mix,10,built new fence at time of planting; 10dec12: hsr changed trapnum from x to a,yes,214,-3.621369295,10,3400,29.41176471,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,japc,A4A,1,7/15/11,MC,KW,2-May-13,japcA4Apremna,25-May-11,93,96,93,94,94,6,no,12/13/10,near,mix,10,built new fence at time of planting; 10dec12: hsr changed trapnum from x to a,yes,214,-3.121369295,10,3400,29.41176471,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,japc,B0,0,7/15/11,MC,KW,2-May-13,japcB0premna,25-May-11,93,86,93,95,91.75,8.25,no,12/13/10,far,mix,10,NA,yes,214,-0.871369295,10,3400,29.41176471,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,japc,B4,0,7/15/11,MC,KW,2-May-13,japcB4premna,25-May-11,94,96,95,92,94.25,5.75,no,12/13/10,far,mix,10,wasps,yes,214,-3.371369295,10,3400,29.41176471,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,japc,D2,6,7/15/11,MC,KW,3-May-13,japcD2premna,25-May-11,91,88,89,92,90,10,no,12/13/10,far,soil,10,NA,yes,214,0.878630705,10,3400,29.41176471,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,japc,E0,0,7/15/11,MC,KW,3-May-13,japcE0premna,25-May-11,96,94,96,96,95.5,4.5,no,12/13/10,far,mix,10,wasps,yes,214,-4.621369295,10,3400,29.41176471,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,japc,E2,0,7/15/11,MC,KW,3-May-13,japcE2premna,25-May-11,95,89,94,96,93.5,6.5,no,12/13/10,near,mix,10,NA,yes,214,-2.621369295,10,3400,29.41176471,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,japc,S5,1,7/15/11,MC,KW,3-May-13,japcS5premna,25-May-11,89,92,75,94,87.5,12.5,no,12/13/10,near,mix,10,NA,yes,214,3.378630705,10,3400,29.41176471,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,nlasu,A3,0,7/12/11,MC,KW,2-May-13,nlasuA3premna,27-May-11,93,92,93,92,92.5,7.5,no,12/15/10,near,soil,10,NA,yes,209,-1.621369295,27,3600,75,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,nlasu,C0,0,7/12/11,MC,KW,2-May-13,nlasuC0premna,27-May-11,93,94,96,95,94.5,5.5,no,12/15/10,near,soil,10,NA,yes,209,-3.621369295,27,3600,75,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,nlasu,C2A,0,7/12/11,MC,KW,2-May-13,nlasuC2Apremna,27-May-11,91,89,93,93,91.5,8.5,no,12/15/10,near,mix,10,built new fence at time of planting; 10dec12: hsr changed trapnum from x to a,yes,209,-0.621369295,27,3600,75,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,nlasu,D2,0,7/12/11,MC,KW,2-May-13,nlasuD2premna,27-May-11,85,93,95,93,91.5,8.5,no,12/15/10,far,soil,10,NA,yes,209,-0.621369295,27,3600,75,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,nlasu,D4,0,7/12/11,MC,KW,2-May-13,nlasuD4premna,27-May-11,96,95,96,95,95.5,4.5,no,12/15/10,near,mix,10,NA,yes,209,-4.621369295,27,3600,75,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,nlasu,E0,0,7/12/11,MC,KW,2-May-13,nlasuE0premna,27-May-11,94,94,91,93,93,7,no,12/15/10,far,soil,10,NA,yes,209,-2.121369295,27,3600,75,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,nlasu,E4,0,7/12/11,MC,KW,2-May-13,nlasuE4premna,27-May-11,88,92,94,95,92.25,7.75,no,12/15/10,far,mix,10,NA,yes,209,-1.371369295,27,3600,75,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
premna,yes,tinian,nlasu,E4A,0,7/12/11,MC,KW,2-May-13,nlasuE4Apremna,27-May-11,94,82,95,96,91.75,8.25,no,12/15/10,far,mix,10,built new fence at time of planting; 10dec12: hsr changed trapnum from E4x to E4a,yes,209,-0.871369295,27,3600,75,6.892691381,0.344067122,2.256198998,43,65.25054466,15.02809085,yes,65.25054466,15.02809085
psychotria,no,guam,nblas,A0,8,7/14/11,KM,KW,3-May-13,nblasA0psychotria,24-Jun-11,92,93,89,94,92,8,no,2/23/11,far,mix,10,NA,no,141,-1.121369295,3,3600,8.333333333,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,nblas,A3,10,7/14/11,KM,KW,3-May-13,nblasA3psychotria,24-Jun-11,94,92,94,95,93.75,6.25,no,2/23/11,far,soil,10,NA,no,141,-2.871369295,3,3600,8.333333333,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,nblas,S13,6,7/14/11,KM,KW,3-May-13,nblasS13psychotria,24-Jun-11,76,92,92,89,87.25,12.75,no,2/23/11,near,mix,10,NA,no,141,3.628630705,3,3600,8.333333333,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,nblas,S13A,9,7/14/11,KM,KW,3-May-13,nblasS13Apsychotria,24-Jun-11,72,77,89,80,79.5,20.5,no,2/23/11,near,mix,10,NA,no,141,11.37863071,3,3600,8.333333333,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,nblas,S15,9,7/14/11,KM,KW,3-May-13,nblasS15psychotria,24-Jun-11,85,91,90,84,87.5,12.5,no,2/23/11,near,mix,10,NA,no,141,3.378630705,3,3600,8.333333333,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,nblas,S15A,7,7/14/11,KM,KW,3-May-13,nblasS15Apsychotria,24-Jun-11,90,91,91,92,91,9,no,2/23/11,near,mix,10,NA,no,141,-0.121369295,3,3600,8.333333333,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,nblas,S18,9,7/14/11,KM,KW,3-May-13,nblasS18psychotria,24-Jun-11,91,78,90,93,88,12,no,2/23/11,far,karst,10,NA,no,141,2.878630705,3,3600,8.333333333,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,nblas,S5,6,7/14/11,KM,KW,3-May-13,nblasS5psychotria,24-Jun-11,91,91,95,94,92.75,7.25,no,2/23/11,far,mix,10,NA,no,141,-1.871369295,3,3600,8.333333333,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,race,B0A,10,7/13/11,km,Jeff Brown,6/2/13,raceB0Apsychotria,23-Jun-11,77,81,87,91,84,16,no,2/24/11,far,karst,10,NA,no,139,6.878630705,6,3400,17.64705882,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,race,D0,9,7/13/11,km,Jeff Brown,6/2/13,raceD0psychotria,23-Jun-11,92,90,92,88,90.5,9.5,no,2/24/11,far,karst,10,NA,no,139,0.378630705,6,3400,17.64705882,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,race,E3,2,7/13/11,km,Jeff Brown,6/2/13,raceE3psychotria,23-Jun-11,95,93,93,93,93.5,6.5,no,2/24/11,far,mix,10,NA,no,139,-2.621369295,6,3400,17.64705882,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,race,S5,9,7/13/11,km,Jeff Brown,6/2/13,raceS5psychotria,23-Jun-11,85,90,91,91,89.25,10.75,no,2/24/11,near,soil,10,NA,no,139,1.628630705,6,3400,17.64705882,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,race,S5A,9,7/13/11,km,Jeff Brown,6/2/13,raceS5Apsychotria,23-Jun-11,90,94,92,88,91,9,no,2/24/11,near,soil,10,NA,no,139,-0.121369295,6,3400,17.64705882,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,race,S7,9,7/13/11,km,Jeff Brown,6/2/13,raceS7psychotria,23-Jun-11,92,92,91,88,90.75,9.25,no,2/24/11,near,mix,10,NA,no,139,0.128630705,6,3400,17.64705882,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,race,S7A,6,7/13/11,km,Jeff Brown,6/2/13,raceS7Apsychotria,23-Jun-11,94,96,94,93,94.25,5.75,no,2/24/11,near,soil,10,NA,no,139,-3.371369295,6,3400,17.64705882,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,race,S9,9,7/13/11,km,Jeff Brown,6/2/13,raceS9psychotria,23-Jun-11,93,93,91,91,92,8,no,2/24/11,far,mix,10,NA,no,139,-1.121369295,6,3400,17.64705882,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,sblas,A2A,9,7/14/11,KM,Jazz ,5/31/13,sblasA2Apsychotria,22-Jun-11,96,94,90,91,92.75,7.25,no,2/25/11,far,karst,10,NA,no,139,-1.871369295,6,3600,16.66666667,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,sblas,B1,10,7/14/11,KM,Jazz ,5/31/13,sblasB1psychotria,22-Jun-11,59,81,43,27,52.5,47.5,no,2/25/11,far,karst,10,NA,no,139,38.37863071,6,3600,16.66666667,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,sblas,C2,7,7/14/11,KM ,Jazz ,5/31/13,sblasC2psychotria,22-Jun-11,92,91,90,94,91.75,8.25,no,2/25/11,near,soil,10,NA,no,139,-0.871369295,6,3600,16.66666667,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,sblas,C2A,8,7/14/11,KM ,Jazz ,5/31/13,sblasC2Apsychotria,22-Jun-11,90,91,93,93,91.75,8.25,no,2/25/11,near,soil,10,NA,no,139,-0.871369295,6,3600,16.66666667,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,sblas,S2,7,7/14/11,KM ,Jazz ,5/31/13,sblasS2psychotria,22-Jun-11,95,86,89,94,91,9,no,2/25/11,far,karst,10,NA,no,139,-0.121369295,6,3600,16.66666667,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,sblas,S5,7,7/14/11,KM ,Jazz ,5/31/13,sblasS5psychotria,22-Jun-11,93,91,90,92,91.5,8.5,no,2/25/11,near,mix,10,NA,no,139,-0.621369295,6,3600,16.66666667,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,sblas,S5A,9,7/14/11,KM ,Jazz ,5/31/13,sblasS5Apsychotria,22-Jun-11,95,92,94,93,93.5,6.5,no,2/25/11,near,mix,10,NA,no,139,-2.621369295,6,3600,16.66666667,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,no,guam,sblas,S7,10,7/14/11,KM ,Jazz ,5/31/13,sblasS7psychotria,22-Jun-11,89,87,90,93,89.75,10.25,no,2/25/11,far,karst,10,NA,no,139,1.128630705,6,3600,16.66666667,20.70780677,0.412952367,3.117721999,57,8.529411765,3.839834515,yes,123.9106754,30.5413046
psychotria,yes,rota,grvpt,A0A,10,7/14/11,OM,KW,3-May-13,grvptA0Apsychotria,14-Jun-11,96,92,95,94,94.25,5.75,no,2/21/11,far,mix,10,10dec12: hsr changed trapnum from x to a,yes,143,-3.371369295,42,3600,116.6666667,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,grvpt,A1A,10,7/14/11,OM,KW,3-May-13,grvptA1Apsychotria,14-Jun-11,95,91,93,91,92.5,7.5,no,2/21/11,far,mix,10,10dec12: hsr changed trapnum from x to a,yes,143,-1.621369295,42,3600,116.6666667,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,grvpt,A3,10,7/14/11,OM,KW,3-May-13,grvptA3psychotria,14-Jun-11,75,72,79,81,76.75,23.25,no,2/21/11,near,soil,10,NA,yes,143,14.12863071,42,3600,116.6666667,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,grvpt,A4A,10,7/14/11,OM,KW,3-May-13,grvptA4Apsychotria,14-Jun-11,94,94,92,93,93.25,6.75,no,2/21/11,near,soil,10,10dec12: hsr changed trapnum from x to a,yes,143,-2.371369295,42,3600,116.6666667,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,grvpt,B4A,6,7/14/11,OM,KW,3-May-13,grvptB4Apsychotria,14-Jun-11,93,91,91,92,91.75,8.25,no,2/21/11,near,soil,10,10dec12: hsr changed trapnum from x to a,yes,143,-0.871369295,42,3600,116.6666667,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,grvpt,D0A,8,7/14/11,OM,KW,3-May-13,grvptD0Apsychotria,14-Jun-11,90,90,91,89,90,10,no,2/21/11,far,mix,10,10dec12: hsr changed trapnum from x to a,yes,143,0.878630705,42,3600,116.6666667,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,grvpt,E0A,9,7/14/11,OM,KW,3-May-13,grvptE0Apsychotria,14-Jun-11,93,92,88,91,91,9,no,2/21/11,near,soil,10,10dec12: hsr changed trapnum from x to a,yes,143,-0.121369295,42,3600,116.6666667,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,grvpt,E1,10,7/14/11,OM,KW,3-May-13,grvptE1psychotria,14-Jun-11,89,87,89,87,88,12,no,2/21/11,far,soil,10,NA,yes,143,2.878630705,42,3600,116.6666667,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,isa,A3,10,7/13/11,OM,KW,8-Mar-13,isaA3psychotria,16-Jun-11,92,95,90,83,90,10,no,2/17/11,far,soil,10,NA,yes,146,0.878630705,9,3600,25,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,isa,C0,10,7/13/11,OM,KW,8-Mar-13,isaC0psychotria,16-Jun-11,83,93,90,93,89.75,10.25,no,2/17/11,near,soil,10,NA,yes,146,1.128630705,9,3600,25,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,isa,C0A,8,7/13/11,OM,KW,8-Mar-13,isaC0Apsychotria,16-Jun-11,81,93,93,92,89.75,10.25,no,2/17/11,near,soil,10,10dec12: hsr changed trapnum from x to a,yes,146,1.128630705,9,3600,25,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,isa,D1A,7,7/13/11,OM,KW,8-Mar-13,isaD1Apsychotria,16-Jun-11,92,94,95,94,93.75,6.25,no,2/17/11,far,karst,10,10dec12: hsr changed trapnum from x to a,yes,146,-2.871369295,9,3600,25,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,isa,E2,10,7/13/11,OM,KW,8-Mar-13,isaE2psychotria,16-Jun-11,85,86,90,90,87.75,12.25,no,2/17/11,far,soil,10,NA,yes,146,3.128630705,9,3600,25,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,isa,E4,9,7/13/11,OM,KW,8-Mar-13,isaE4psychotria,16-Jun-11,95,95,94,92,94,6,no,2/17/11,far,soil,10,NA,yes,146,-3.121369295,9,3600,25,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,isa,S1,9,7/13/11,OM,KW,8-Mar-13,isaS1psychotria,16-Jun-11,87,95,94,83,89.75,10.25,no,2/17/11,near,soil,10,NA,yes,146,1.128630705,9,3600,25,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,isa,S5,1,7/13/11,OM,KW,8-Mar-13,isaS5psychotria,16-Jun-11,93,94,91,95,93.25,6.75,no,2/17/11,near,soil,10,NA,yes,146,-2.371369295,9,3600,25,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,palii,A0,4,7/14/11,OM,KW,8-Mar-13,paliiA0psychotria,14-Jun-11,91,92,94,92,92.25,7.75,no,2/18/11,far,karst,10,NA,yes,146,-1.371369295,21,3600,58.33333333,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,palii,A1A,7,7/14/11,OM,KW,8-Mar-13,paliiA1Apsychotria,14-Jun-11,94,93,93,93,93.25,6.75,no,2/18/11,near,soil,10,10dec12: hsr changed trapnum from x to a,yes,146,-2.371369295,21,3600,58.33333333,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,palii,A2A,9,7/14/11,OM,KW,8-Mar-13,paliiA2Apsychotria,14-Jun-11,94,91,91,94,92.5,7.5,no,2/18/11,near,mix,10,10dec12: hsr changed trapnum from x to a,yes,146,-1.621369295,21,3600,58.33333333,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,palii,B2,7,7/14/11,OM,KW,8-Mar-13,paliiB2psychotria,14-Jun-11,90,90,92,94,91.5,8.5,no,2/18/11,far,karst,10,NA,yes,146,-0.621369295,21,3600,58.33333333,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,palii,E1A,8,7/14/11,OM,KW,8-Mar-13,paliiE1Apsychotria,14-Jun-11,92,90,93,93,92,8,no,2/18/11,far,mix,10,10dec12: hsr changed trapnum from x to a,yes,146,-1.121369295,21,3600,58.33333333,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,palii,S2,10,7/14/11,OM,KW,8-Mar-13,paliiS2psychotria,14-Jun-11,88,89,84,88,87.25,12.75,no,2/18/11,far,karst,10,NA,yes,146,3.628630705,21,3600,58.33333333,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,palii,S4,10,7/14/11,OM,KW,8-Mar-13,paliiS4psychotria,14-Jun-11,93,95,94,92,93.5,6.5,no,2/18/11,near,soil,10,NA,yes,146,-2.621369295,21,3600,58.33333333,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,rota,palii,S7,2,7/14/11,OM,KW,8-Mar-13,paliiS7psychotria,14-Jun-11,93,93,94,93,93.25,6.75,no,2/18/11,near,mix,10,NA,yes,146,-2.371369295,21,3600,58.33333333,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,saipan,forb,D0,9,7/8/11,JD,Jazz,6/3/13,forbD0psychotria,1-Jun-11,96,94,96,96,95.5,4.5,no,3/4/11,far,soil,10,NA,yes,126,-4.621369295,1,3600,2.777777778,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,saipan,forb,E4,10,7/8/11,JD,Jazz,6/3/13,forbE4psychotria,1-Jun-11,90,94,93,94,92.75,7.25,no,3/4/11,far,mix,10,NA,yes,126,-1.871369295,1,3600,2.777777778,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,saipan,forb,S3,10,7/8/11,JD,Jazz,6/3/13,forbS3psychotria,1-Jun-11,91,96,95,93,93.75,6.25,no,3/4/11,far,soil,10,NA,yes,126,-2.871369295,1,3600,2.777777778,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,saipan,forb,S8,10,7/8/11,JD,Jazz,6/3/13,forbS8psychotria,1-Jun-11,95,96,95,94,95,5,no,3/4/11,far,mix,10,NA,yes,126,-4.121369295,1,3600,2.777777778,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,saipan,forb,Z*A4A,9,7/8/11,JD,Jazz,6/3/13,forbZ*A4Apsychotria,1-Jun-11,93,94,81,92,90,10,no,3/4/11,near,soil,10,NA,yes,126,0.878630705,1,3600,2.777777778,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
psychotria,yes,saipan,forb,Z*A4B,10,7/8/11,JD,Jazz,6/3/13,forbZ*A4Bpsychotria,1-Jun-11,93,92,94,91,92.5,7.5,no,3/4/11,near,soil,10,NA,yes,126,-1.621369295,1,3600,2.777777778,20.70780677,0.412952367,3.117721999,57,123.9106754,30.5413046,yes,123.9106754,30.5413046
